Date,Mkt-RF,SMB,HML,RF,Mom,Food,Beer,Smoke,Games,Books,Hshld,Clths,Hlth,Chems,Txtls,Cnstr,Steel,FabPr,ElcEq,Autos,Carry,Mines,Coal,Oil,Util,Telcm,Servs,BusEq,Paper,Trans,Whlsl,Rtail,Meals,Fin,Other
199308,3.7,0.26,-0.4,0.25,2.52,5.73,2.15,-1.32,7.35,3.37,3.7,2.21,3.06,3.26,7.98,4.99,2.78,7.7,0.34,-0.72,3.35,-8.66,5.94,4.18,3.69,5.47,3.35,7.79,2.78,4.34,4.59,3.86,4.9,3.1,6.38
199309,-0.2,3.15,-0.44,0.26,3.42,-2.32,-1.49,-3.8,6.61,-0.96,-1.77,-4.34,0.92,-2.4,-2.94,-1.36,-4.34,-1.49,-0.9,0.66,-0.53,-9.33,6.57,1.49,-0.65,-0.47,4.42,-0.13,-0.64,-1.16,-0.76,-0.39,0.84,2.32,-1.5
199310,1.59,1.45,-1.59,0.22,-2.7,8.41,2.12,9.67,2.91,7.13,7.42,6.94,6,2.61,0.8,2.66,4.29,3.63,0.87,9.21,0.92,7.42,-0.89,-1.9,-1.96,2.61,2.72,1.2,-0.93,3.26,2.4,4.64,5.56,-3.57,-3.61
199311,-2.01,-1.43,-0.29,0.25,-4.7,0.69,-0.44,5.83,-2.92,0.13,1.42,1.58,1.11,1.16,1.03,3.05,0.3,-2.42,0.42,1.74,1.78,-1.98,-0.17,-5.8,-5.55,-6.04,-1.78,0.08,6.15,1.62,-1.09,1.43,-0.32,-3.76,-0.58
199312,1.72,1.22,0.6,0.23,2.28,-0.06,4.25,-0.93,0.53,3.65,1.68,0.07,2.48,2.99,4,1.14,6.85,4.52,7.03,4.48,6.78,13.94,4.73,0.48,1.58,-0.43,0.98,4.15,3.98,2.17,2.97,-4,3.91,2.21,3.03
199401,2.9,0.1,2.14,0.25,0.01,1.69,-4.93,10.13,4.4,-0.57,2.47,0.58,1.93,7.92,-7.88,3.24,10.44,6.2,3.13,8.54,2.27,1.68,-3.35,4.93,-1.22,2.01,3.87,4.61,6.25,4.69,2.85,0.5,2.52,3.91,5.62
199402,-2.63,2.68,-1.38,0.21,-0.28,-2.16,1.63,-7.13,-0.82,-2.98,-1.21,2.62,-5.45,-0.89,-1.58,-1.77,-3.24,1.15,-1.32,-4.84,1.88,-1.58,-2.08,-2.95,-4.95,-5.54,0.02,1.77,-2.89,-4.53,-0.85,2.95,1.74,-4,-3.75
199403,-4.85,-0.93,1.36,0.27,-1.32,-4.27,-3.17,-10.99,-9.06,-4.5,-5.04,-0.28,-6.72,-3.15,-0.7,-5.71,-5.74,-3.36,-4.28,-6.87,-5.04,2.33,-9.79,-3.6,-3.93,-3.73,-4.83,-3.62,-5.44,-6,-5.64,-4.3,-6.97,-3.36,-5.26
199404,0.68,-0.87,1.67,0.27,0.38,0.93,1.83,11.26,-2.9,-1.26,1.64,-1.14,2.4,2.54,3.54,-0.17,-0.98,-1.19,-3.8,0.13,-0.56,-9.35,-0.41,4.12,2.11,1.42,0.61,-2.49,0.56,-0.32,-0.34,0.26,2,2.48,1.76
199405,0.62,-2,0.14,0.32,-2.21,-0.7,-2.17,-6.79,1.48,1.01,0.92,-1.42,4.35,3.57,-6.11,1.02,3.53,-2.45,3.38,-2.07,3.21,2.66,-1.81,0.86,-5.35,1.67,4.04,0.7,2.11,-2.01,0.48,-2.7,-1.02,4.27,-1.39
199406,-3.1,-0.48,1.71,0.31,-0.84,0.86,-4.58,3.1,-4.12,-4,-3.25,-2.37,-3.68,-2.65,-4.71,-3.27,0.93,-2.15,-5.11,-3.44,-2.06,-3.88,5.54,-2.77,-3.13,0.71,-4.69,-5.05,-2.29,-2.16,-4.24,-1.44,-6.86,-2.66,-0.83
199407,2.78,-1.77,0.97,0.28,0.18,2.4,5.49,5.53,2.19,1.75,2.72,2.95,1.04,4.09,-0.02,4.33,7.26,4.24,7.37,4.29,-0.01,1.08,-2.29,3.35,5.15,3.2,0.96,5.11,5.92,1.59,2.11,0.75,-0.99,2.82,2.46
199408,3.89,1.43,-3.47,0.37,1.54,7.3,5.17,9.78,3.68,3.46,6.94,5.35,10.72,6.11,3.83,4.66,5.34,4.41,0.32,-1.81,4.75,3.89,3.77,0,0.66,1.16,8.1,9.25,5.25,1.98,3.3,4.47,4.34,3.59,4.29
199409,-2.21,2.68,-1.8,0.37,1.31,0.22,2.49,-2.82,-3.06,-3.04,-1.2,-2.62,1.72,-1.09,-5.8,-2.79,0.13,-3.23,-1.96,-5.42,-5.26,6.33,-1.12,-2.1,-2.78,-1.06,0.31,-0.98,1.01,-6.9,-0.65,-2.46,-3.5,-4.73,-3.5
199410,1.07,-2.15,-2.36,0.38,1.48,2.19,3.74,-2.42,0.57,0.94,1.18,1.86,0.88,0.26,-0.33,-1.18,-4.05,3.69,1.29,-1.16,2.17,-8.8,-4.2,7.36,1.55,-0.09,5.81,6.94,-2.62,2.28,0.15,0.88,3.84,0.46,1.25
199411,-4.09,-0.15,-0.05,0.37,-0.19,-2.04,0.87,-1.99,-1.59,-2.46,-2.26,-3.84,0.44,-7.46,-2.92,-4.73,-8.7,-7.14,-5.43,-5.06,-2.97,-10.01,-8.35,-4.84,0.26,-5.45,-3.22,-2.27,-5.19,-4.56,-3.89,-2.4,-5.39,-5.29,-5.96
199412,0.82,0.05,0.26,0.44,3.51,1.49,1.9,-2.04,2.6,2.57,1.09,1.78,0.53,3.73,2.1,0.68,4.41,2.13,9.25,4.74,5.03,2.61,2.68,-0.95,0.35,0.9,2.05,2.86,4.47,-0.23,2.55,-4.46,1.34,1.11,2.78
199501,1.62,-2.95,1.65,0.42,-1.83,2.42,2.84,4.59,6.17,0.25,2.73,-3.84,6.15,-2.72,0,1.71,-6.22,-0.51,0.49,-6.2,0.24,-6.02,-0.59,0.4,6.23,4.2,-0.93,-0.61,-0.38,3.36,0.6,1,7.13,5.49,2.21
199502,3.56,-0.35,0.41,0.4,-0.35,1.31,4.87,-1.24,3.97,5.72,3.33,2.5,2.23,5.9,3.58,5.17,3.12,5.49,5.97,4.88,6.04,4.62,-6.35,4.52,0.82,1.51,6.69,6.54,5.58,7.47,5.3,2.33,3.16,4.82,1.14
199503,2.24,-0.35,-2.04,0.46,0.42,3.55,2.4,5.91,3.9,1.28,1.97,1.92,2.68,5.63,-4.61,0.43,2.18,6.16,-0.2,1.71,7.56,10.76,6.31,5.2,-1.75,0.28,5.2,4.21,4.28,3.33,1.84,4.29,1.97,1.12,2.74
199504,2.06,-0.42,1.72,0.44,1.82,3.83,3.23,-4.35,1.57,-2.16,3.99,-1.26,3.05,3.11,0.99,2.38,0.01,4.31,3.01,2.45,3.91,-2.03,0.45,2.31,2.38,1.59,3.85,9.29,0.81,2.69,3.33,-3.55,2.51,1.62,1.27
199505,2.86,-2.23,1.91,0.54,-0.44,3.1,8.42,3.92,2.38,3.99,2.58,0.5,1.63,3.18,3.98,2.51,1.6,3.51,3.39,5.49,5.32,-1.31,3.37,4.01,6.01,0.63,0.41,3.41,2.57,-0.52,2.34,2.86,4.05,6.13,4.74
199506,2.65,3.06,-2.95,0.47,2.91,2.73,-0.13,-0.92,0.86,2.68,-0.14,4.81,4.46,1.26,1.38,4.09,6.83,3.03,-0.83,1.01,4.58,0.55,3.98,-3.15,-0.46,3.86,7.88,10.12,3.4,4.55,3.96,4.99,2.79,1.85,2.58
199507,3.63,2.22,-2.22,0.45,2.54,-0.56,2.39,-3.47,4.32,3.19,-0.8,7.2,5.22,2.61,3.68,2.71,6.76,8.41,4.03,2.41,6.52,8.02,-1.21,2.31,-0.38,5.14,5.08,8.74,4,9.26,3.19,4.24,1.76,4.11,6.16
199508,0.46,1.81,1.92,0.47,0.1,1.35,-1.63,4.57,-0.16,2.34,0.96,0.99,1.03,-0.43,-1.44,1.11,-0.55,-1.21,-0.01,0.3,-1.38,-1.33,4.16,-1.71,0.98,4.31,1.04,-0.15,-1.56,0.48,-1.01,-3.44,-3.4,5.09,-2.12
199509,3.21,-2.04,-0.98,0.43,2.76,8.04,9.26,2.89,-1.75,2.62,5.37,5.15,7.43,2.9,-2.08,2.52,-4.92,-2.91,6.54,-0.4,5.09,1.14,1.97,1.35,6.24,5.61,2.78,1.17,0.42,2.61,0.76,3.18,2.62,5.75,-1.53
199510,-1.6,-3.89,-0.12,0.47,4.15,-0.03,3.93,2.79,-3.24,-3.26,2.77,-3.03,1.15,-5.75,-8.76,-1.17,-6.11,-3.42,-0.46,-5.41,-2.01,-9.63,-13.19,-0.17,1.48,-0.11,3.48,0.08,-3.63,-1.68,-0.73,-7.91,1.23,-2.03,-4.03
199511,3.85,-0.84,0.31,0.42,-0.61,3.95,4.86,2.93,2.19,6.65,6.33,0.35,4.85,6.56,6.94,4.83,8.41,5.04,5.55,5.47,8.79,10.08,-0.95,4.77,1.56,2.67,2.65,-1.55,4.03,6.18,3.14,6.91,5.69,6.74,5.47
199512,1.03,0.38,1.31,0.49,2.51,3.43,-0.8,4.99,-1.73,1.24,-1.82,5.15,5.94,2.11,-2.94,0.4,-1.52,-0.52,6.67,4.59,3.83,2.37,7.45,5.68,5.06,3.91,-1.38,-4.44,-1.11,-1.52,2.23,-1.48,0.01,1.2,0.75
199601,2.38,-2.52,0.41,0.43,0.56,3.41,3.26,1.82,4.66,-0.49,2.85,-2.65,5.93,5.42,-3.92,2.84,4.23,1.74,5.3,3.09,0.83,14.52,-2.34,-0.34,1.91,2.33,1.43,2.12,0.48,-0.12,-0.63,-1.5,6.57,3.86,2.82
199602,1.24,2.04,-2.23,0.39,0.66,1.62,5.61,3.18,1.79,2.33,-0.43,2.07,-1.07,2.76,0.24,-1.42,-0.98,3.88,-0.76,1.75,2.98,2.66,1.82,1.1,-2.58,-2.1,4.25,6.79,-1.25,4.18,2.94,5.47,3.42,2.16,1.52
199603,0.7,1.3,1.3,0.39,-1.88,-3.8,1.9,-7.68,1.08,0.27,1.3,12.08,0.24,5.8,2.68,1.84,5.98,1.8,3.02,5.87,3.76,-0.64,4.53,4.92,-0.47,-1.87,1.57,-4.64,1.17,3.24,2.61,8.14,0.83,1.03,5.02
199604,2.09,4.89,-4.01,0.46,-0.92,-0.33,-0.89,-1.6,2.37,2.85,3.88,5.8,-0.61,-0.86,3.47,3.41,1.38,3.8,0.38,2.98,1.13,1.12,0.64,3.43,-2.59,2.71,8.23,10.47,3.37,2.65,4.72,4.41,2.71,-1.05,2.66
199605,2.26,3.2,-1.39,0.42,1.61,5.52,9.69,5.48,2.79,3.5,3.25,8.17,3.94,-0.37,5.77,1.97,-0.33,1.15,6.18,1.38,2.55,2.89,15.73,0.47,1.35,0.06,3.52,4.21,0.77,-0.28,4.11,5.09,0.41,1.44,4.29
199606,-1.23,-3.65,1.97,0.4,0.99,2.37,6.54,3.68,-2.59,-0.46,1.22,0.52,-0.19,-2.35,0.98,0.08,-6.44,-4.75,3.15,-5.27,0.9,-11.12,9.35,0.85,5.21,0.44,-0.88,-6.38,0.25,-1.43,-4.06,-1.06,-0.51,0.63,-1.25
199607,-5.83,-3.58,4.35,0.45,-0.17,-2.41,-5.78,0.2,-11.81,-7,-3.32,-4.52,-6.04,-3.01,-3.51,-5.09,-6.37,-8.53,-4.76,-3.91,-1.33,-2.74,-8.38,-4.63,-5.82,-8.55,-7.78,-7.5,-2.63,-7.14,-7.8,-7.61,-7.67,-2.59,-6.95
199608,2.84,2.25,-0.57,0.41,-0.04,-0.3,2.15,-13.18,0.3,3.63,1.69,5.67,4.19,3.69,3.57,3.29,5.93,4.91,1.65,3.29,4.1,3.13,1.16,2.92,2.89,-0.92,3,5.1,2.91,3.12,3.82,6.78,3.57,4.2,5.13
199609,4.86,-0.81,-3.76,0.44,2.69,8.84,0.73,1.41,7.43,2.32,6.34,7.16,7.33,5.7,-0.01,5.59,1.94,6.03,10.01,1.05,5.14,-3.66,10.33,3.98,0.67,1.52,8.61,10.64,4,1.61,4.89,3.33,0.35,5.71,5.07
199610,0.94,-4.09,4.79,0.42,3.85,2.63,0.78,3.31,-1.69,0.47,1.05,-0.75,-0.69,1.47,-1.27,1.42,-2.58,-0.81,5.71,0.25,2.62,-1.27,1.03,5.8,3.61,-0.73,-2,-1.26,2.84,2.1,0.23,-2.41,-3.94,5.5,0.52
199611,6.14,-3.58,0.19,0.41,-2.39,5.79,2.74,10.74,8.3,5.3,5.4,-0.27,6.68,5.11,0.72,3.34,7.63,8.87,6.99,6.59,4.6,2.49,4.08,5.53,2.61,5.65,6.05,13.99,5.31,6.69,4.86,2.1,4.02,8.36,6.76
199612,-1.6,3.11,0.93,0.46,0.57,-2.07,0.52,9.3,-6.34,-2.1,0.38,2.45,-2.66,-2.07,1.75,2,-1.3,-0.89,-2.99,-3.24,5.04,-2.78,11.31,0.75,0.14,2.63,-2.46,-2.43,2.14,-1.34,-0.16,-4.12,-3.24,-1.68,-2.39
199701,4.89,-1.52,-2.32,0.45,1.95,2.78,11.36,4.63,3.59,0.75,6.42,6.42,9.56,3.74,5.5,6.68,4.5,5.37,4.29,3.8,1.64,-3.1,12.26,4.28,0.9,2.34,5.75,10.3,0.95,2.37,0.06,0.77,1.61,6.39,7.05
199702,-0.5,-2.57,4.72,0.39,-2.04,2.81,2.74,12.47,-0.26,2.38,2.87,3.4,0.95,1.1,2.21,-3.14,0.2,-2.13,-0.94,0,-1.42,16.07,-3.26,-5.59,-0.56,2.28,-5.1,-8.07,4,-1.05,-0.98,5.62,-3.17,3.99,-4.54
199703,-4.91,-0.31,3.87,0.43,0.98,-1.18,-6.53,-13.54,-3.18,0.7,-6.06,-6.06,-7.42,-2.15,-2.84,-5.26,-4.32,-1.86,-2.99,-4.81,-1.09,-10.82,-5.4,5.22,-2.76,-7.58,-5.63,-5.23,-3.88,-0.21,-6.65,-0.72,1.66,-6.51,-4.29
199704,3.8,-5.16,-1.04,0.43,4.89,3.42,11.37,3.24,2.75,-0.76,8.44,-3.61,6.13,3.24,-3.34,7.38,1.01,3.74,9.96,2.26,1.14,-5.63,6.74,0.08,-1.39,2.54,10.45,6.08,3.04,5.63,0.59,1.67,6.11,6.12,0.96
199705,6.67,4.73,-4.3,0.49,-5.19,2.58,6.43,9.98,5.6,7.06,8.15,5.44,6.92,4.55,7.26,6.51,8.77,12.33,9.02,6.56,7.11,7.04,-4.65,7.3,3.77,6.59,9.99,10.19,7.23,6.15,8.78,6.34,0.98,5.93,8.15
199706,4.04,1.5,0.61,0.37,2.58,6.57,0.07,2.67,1.41,6.11,4.17,4.16,8.88,6.17,2.37,5.41,3.62,6.27,6.82,3.72,3.87,1.37,2.88,1.29,2.99,3.78,3.14,0.97,3.32,2.28,1.9,6.44,1.15,6.16,4.38
199707,7.22,-2.44,-0.4,0.43,3.81,5.65,1.85,1.29,1.78,4.86,4.43,3.66,2.06,7.03,3.03,9.24,9.24,9.43,8.62,8.53,8.49,1.93,10.8,7.41,2.8,2.69,7.87,18.87,5.96,8.05,5.13,9.16,7.21,10.35,3.18
199708,-4.04,7.45,1.07,0.41,-2.52,-4.14,-12.61,-3.04,-2.51,-2.54,-8.26,-6.44,-6.14,-4.54,0.75,-6.37,-1.54,1.61,-9.46,1.2,-7.14,0.58,-5.22,0.22,-1.14,-2.37,-2.42,-0.68,-3.41,-4.13,1.32,-2.99,-5.18,-5.52,-0.59
199709,5.4,2.65,-0.28,0.44,1.47,6.5,8.11,-2.78,5.1,7.22,5.1,5.18,6.59,0.57,6.18,4.55,0.56,0.72,8.39,5.64,3.88,5.73,-4.38,6.34,4.65,9.61,3.83,3.94,1.9,8.61,3.94,5.39,5.36,8.07,5.31
199710,-3.87,-0.83,2.27,0.42,-0.43,-1.59,-5.95,-4.16,-0.27,-0.99,-3.71,-7.8,0.27,-4.27,-4.08,-2.69,-7.69,-8.43,-5.24,-3.75,-11.18,-13.89,-17.21,-2.03,0.94,3.06,-3.04,-10.85,-5.37,-1.44,-1.77,-1.59,-5.37,-1.94,-9.76
199711,2.66,-4.98,0.96,0.39,0.29,7.48,7.28,8.65,7.48,3.92,5.51,1.51,2.82,3.15,-0.94,2.42,-4.63,-3.11,12.05,-2.17,5.97,-10.32,-7.03,-3.48,7.09,10.49,2.64,0.65,2.76,-0.85,1.37,6.68,3.46,3.56,2.32
199712,1.3,-2.34,3.76,0.48,3.95,3.26,4.2,5.38,2.51,6.22,2.98,-9.44,3.54,-0.16,0.6,3.99,-0.89,-0.72,-0.09,5.16,-1.94,-5.29,3.59,-1.5,7.97,4.52,-0.44,-4.76,-6.06,2.03,-0.13,-0.6,-1.05,5.78,6.35
199801,0.02,-1.03,-1.8,0.43,0.19,-3.81,-2.03,-7.35,6.37,-0.66,0.8,0.64,5.74,-2.5,0.15,0.69,3.25,-3.02,4.78,0.78,0.92,-1.36,-10.73,-5.68,-4.35,4.7,3.59,5.06,-0.47,-0.22,-0.65,2.08,-1.44,-2.89,-3.3
199802,6.93,0.23,-0.73,0.39,-1.14,4.37,4.69,4.5,5.77,6.31,9.11,10.82,5.45,8.1,4.14,8.52,4.13,11.01,1.47,12.71,12.1,2.23,8.78,6.81,2.65,2.66,10.71,9.7,6.43,3.95,7.97,11.29,10.23,8.69,7.35
199803,4.74,-1.22,1.66,0.39,2.11,4.16,12.45,-3.26,-0.4,5.32,4.24,4.45,3.58,5.58,7.39,8.5,2.35,2.7,9.68,6.26,0.19,11.07,5.66,4.7,6.77,9.77,8.2,-2.18,2.21,6.92,3.28,7.1,6.72,5.77,4.98
199804,0.66,0.43,0.3,0.43,0.77,-3.2,-3.08,-10.83,8.63,1.62,1.06,1.98,1.94,2.78,1.45,-1.8,4.42,1.35,-1.15,1.68,0.7,3.41,0.94,3.77,-2.5,-3.05,-0.57,7.57,1.28,-3.03,2.11,-0.02,0.81,1.79,4.78
199805,-2.98,-3.57,4.24,0.4,1.81,1.09,2.87,0.59,-6.47,-0.77,-1.21,-0.64,-2.49,1.12,-2.65,-3.2,-9.25,-6.36,-2.49,9.76,-3.07,-11.74,-1.67,-4.17,-0.88,-1.52,-6.04,-7.04,-2.7,-4.8,-3.6,4,1.2,-2.32,-3.41
199806,2.79,-3.24,-1.9,0.41,7.3,-0.24,6.71,5.52,-2.58,5.96,3.67,2.01,6.16,-3.37,-7.16,-0.33,-5.9,-5.56,6.53,2.34,-2.59,-5.56,-2.22,-1.3,2.9,3.07,13.45,4.62,-5.95,0.97,-0.12,6.81,0.23,3.42,2.61
199807,-2.73,-4.87,-1.18,0.4,3.73,-7.45,-4.49,10.37,-2.37,-2.71,-3.48,-10.39,-0.22,-8.8,-9.63,-5.92,-6.4,-9.94,-2.3,-0.83,-5.44,-6.84,8.52,-7.02,-5.35,3.75,-5.11,3.71,-7.28,-6.08,-3.59,-2.49,-4.17,-1.01,-2.52
199808,-16.2,-5.59,5.06,0.43,1.89,-9.36,-19.76,-5.2,-22.14,-10.4,-10.92,-21.93,-12.23,-11.85,-14.85,-19.24,-18.39,-19.65,-11.2,-20.19,-19.55,-20.01,-24.69,-9.82,2.25,-11.81,-18.05,-17.29,-13.88,-16.68,-17.6,-13.08,-14.84,-21.97,-18.19
199809,5.92,-0.1,-4.03,0.46,-0.64,4.57,-5.02,12.46,-1.38,-0.33,-5.11,3.71,11.98,0.7,-5.45,-0.71,8.98,1.74,0.05,2.57,5.99,34.05,4.9,13,7.97,9.61,15.4,13.16,4.1,1.85,10.76,-0.41,1.04,2.01,7.98
199810,7.12,-3.2,-2.69,0.32,-5.36,9.3,15.76,10.82,6.95,7.37,18.54,6.92,3.84,1.66,2.99,11.18,8.09,12.41,10.02,11.88,14.28,1.22,2.96,1.2,-1.75,6.67,0.66,10.21,7.84,8.09,3.86,12.36,10.52,9.53,7.58
199811,5.89,1.11,-3.39,0.31,1.21,4.31,5.79,9.15,12.55,8.37,1.09,3.56,6.16,4.48,9.71,3.59,-2.08,4.37,3.92,4.14,8.98,-1.02,6.11,0.45,1.35,3.66,12.78,10.29,6.97,2.95,2.54,11.22,3.72,6.2,-0.62
199812,5.93,-0.18,-5.03,0.38,8.94,-1.24,-0.31,-3.04,-3.08,9.45,5.4,3.94,5.02,-4.57,5.59,4.37,-0.81,-0.25,11.87,4.25,-5.35,-1.99,22.61,-1.68,2.83,14.35,14.89,14.14,0.35,3.86,3.77,10.54,7.04,3.08,-1
199901,3.48,0.7,-5.46,0.35,3,-3.86,-1.65,-12.16,8.2,-0.97,-2.09,7.04,0.25,-5.2,-7.65,10.32,3.8,5.46,2.54,7.57,0.04,-2.59,19.16,-6.24,-6.26,8.71,14.58,13.11,-0.85,0.8,-0.77,3.71,1.99,0.46,-6.15
199902,-4.16,-5.69,1.76,0.35,-0.11,-3.62,-1.34,-15.97,5.04,-0.15,-1.27,2.15,0.22,1.12,-8.41,-6.96,-5.42,-3.3,-4.48,-4.94,3.4,-1.62,6.28,-3.47,-3.77,-2.91,-9.63,-12.27,-1.18,-1.11,-6.9,-1.02,7.04,0.65,0.82
199903,3.36,-3.82,-2.95,0.43,-1.36,-3.39,-1.65,-8.93,-5,2.9,4.95,1.73,2.55,3.51,-6.53,5.29,-2.49,1.74,9.13,-1.47,4.37,0.35,29.83,14.74,-1.68,-0.68,11.93,5.13,3.84,3.02,-2.83,3.62,3.39,3.11,-1.98
199904,4.53,3.23,2.52,0.37,-9.12,1.4,5.03,0.07,4.89,5.8,4.23,8.68,-5.54,22.06,9.1,2.64,30.67,15.07,-2.47,10.43,14.49,20.33,22.95,15.6,7.18,8.29,-2.38,6.34,17.37,11.61,5.04,-0.45,-0.5,6.3,17.42
199905,-2.41,3.68,2.72,0.34,-5.24,3.33,-0.63,9.96,-5.53,-1.45,-3.01,-2.52,-2.04,-5.81,2.39,-1.06,-7.39,-1.45,-2.59,-6.06,-2.01,-9.71,-12.25,-2.64,6.71,1.03,-2.54,0.39,-0.99,-4.81,2.84,-3.47,-6.95,-3.45,-0.09
199906,4.7,3.28,-4.07,0.4,4.98,0.69,-4.31,4.84,5.42,4.01,1.33,1.59,4.45,2.45,3.57,-6.66,8.84,9.86,10.46,-1.39,6.65,8.97,-23.06,-0.52,-4.28,5.55,8.83,12.91,4.86,0.95,5.46,8.99,3.68,2.77,3.29
199907,-3.44,2.25,0.56,0.38,1.63,-3.86,0.26,-6.88,-6.54,-0.42,-1.07,-9.76,-4.43,-0.01,-3.61,-1.05,-1.15,-1.74,-2.73,-8.11,-0.01,-8.47,-10.65,2.08,-0.61,-1.6,-6.48,2.4,1.37,-2.19,-0.61,-6.14,-2.59,-5.74,-17.52
199908,-1.39,-1.25,-0.93,0.39,3.06,-2.26,-3.85,0.55,-1.87,-9.44,2.61,-11.12,3.74,-5.78,-8.51,-3.03,-0.43,-1.89,2.25,4.56,-2.24,0.86,11.45,1.54,0.62,-7.53,1.38,7.92,-4.77,-8.22,-4.95,-6.23,-4.07,-5.25,-8.13
199909,-2.67,3.29,-3.09,0.39,6.5,-4.68,-14.94,-6.91,-3.1,1.33,-9.76,5.27,-7.1,-5.43,-13.59,-10.3,-2.53,-0.73,4.47,-6.83,-6.12,5.36,-11.02,-3.65,-4.31,4.37,3.07,-2.62,-2.11,-6.24,-5.64,2.81,1.74,-5.22,-6.75
199910,5.81,-6.67,-3.16,0.39,5.52,8.18,16.41,-24.93,1.36,10.07,11.54,0.38,10.75,2.24,2.57,0.92,0.79,2.62,12.08,3.72,0,-3.81,24.43,-2.44,2.14,8.87,2.87,3.43,1.93,7.56,-6.55,6.36,-4.49,13.84,-8.38
199911,3.33,7.51,-7.79,0.36,5.62,-6.72,8.85,3.52,6.48,-8.08,0.12,-10.32,1.5,-0.72,2.13,2.76,7.09,0.19,-3.37,-3.17,-4.32,1.14,-1.47,3.94,-7.32,4.33,10.19,14.4,1.83,-5.17,4.66,4.1,4.78,-3.4,-1.28
199912,7.95,6.83,-9.09,0.44,13.02,-5.62,-8.83,-10.15,7.1,12.71,4.17,3.95,-5.61,6.54,2.46,4.13,21.94,11.17,17.23,3.31,3.51,5.89,19.73,-0.25,-2.34,4.2,23.69,17.71,9.72,0.07,7.58,8.27,-7.28,-1,9.37
200001,-4.39,4.39,0.22,0.41,1.82,-8.4,-2.28,-8.62,2.29,-0.92,-6.5,-11.47,7.57,-9.34,-7.63,-10.77,-2.77,0.21,-12.38,-0.43,-9.25,-5.68,40.52,-1.4,5.64,-3.98,-9.69,-0.63,-1.37,-9.49,8.24,-14.47,-7.39,-4.41,-4.12
200002,2.74,21.87,-12.66,0.43,18.4,-6.99,-11.64,-4.01,-1.77,-0.71,-11.57,-12.73,-2.67,-7.29,-5.84,-6.42,6.84,9.71,-0.65,-8.73,-6.94,-3.25,-3.45,-5.74,-7.16,-3.45,7.38,25.05,-3.21,-5.28,1.38,-3.98,-12.02,-8.43,-0.59
200003,4.88,-16.58,7.94,0.47,-6.78,9.8,0.13,5.11,10.5,12.92,-14.27,25.33,0.11,12.18,5.31,11.48,3.49,5.22,16.74,9.81,10.15,3.48,-7.24,13.82,5.7,7.53,2.81,4.57,-2.24,12.79,8.12,14.34,15.97,16.66,-0.15
200004,-6.41,-7.62,9.07,0.46,-8.48,-3.94,3.68,3.79,2.2,-7.34,4.29,4.29,5.17,-3.72,6.48,0.74,-0.84,5.32,0.64,12.22,4.99,-4.19,-15.33,-0.93,7.55,-7.9,-16.44,-6.3,-1.36,3.48,-2.49,-5.64,3.82,-4.19,8.21
200005,-4.4,-4.78,3.74,0.5,-9.13,15.72,11.87,19.37,1.18,-5.93,2.78,-5.05,3.98,-0.09,-3.27,-6.47,-4.64,-10.58,0.27,-15.62,-0.66,1.08,-12.62,10.93,3.9,-10.05,-8.97,-11.65,-0.84,-3.55,2.11,-3.08,-4.22,5.12,5.25
200006,4.76,13.46,-9.82,0.4,16.41,2.33,6.04,2.96,0.17,-0.09,-2.54,-6.82,10.7,-6.48,-9.87,-1.78,15.33,1.52,0.69,-12.29,-10.08,-4.77,14.8,-6.27,-4.7,4.05,11.14,13.47,-3.01,-1.99,-2.37,-2.09,-3.76,-4.02,1.6
200007,-2.19,-2.86,8.39,0.48,-0.06,-0.78,6.57,-4.39,-0.91,-1.19,-2.65,5.97,-6.19,-0.04,4.85,-2.98,-6,-0.86,-0.02,4.57,6.86,-6.23,11.38,-2.57,4.41,-7.3,-7.76,-3.37,4.59,6.57,4.07,-2.2,-1.96,8.9,-1.32
200008,7.14,-1.11,-1.34,0.5,5.74,-2.66,-10.83,19.03,5.75,2.75,3.5,2.52,3.61,1.87,-3.47,5.74,24.57,8.06,7.16,9.22,10.25,4.99,17.76,8.72,11.57,-1.05,10.73,12.78,2.03,-3.56,10,-5.32,-0.7,10.13,13.02
200009,-5.62,-1.79,6.86,0.51,2.16,4.81,5.46,0.87,-8.08,-0.67,-1.74,-1.23,3.68,-4.78,5.56,-3.38,-12.11,-13.91,-10.94,-4.47,7.31,-6.33,-13.72,4.51,9.58,-4,-9.09,-17.91,-5.49,-1.21,3.59,2.63,1.58,2.38,-1.14
200010,-3.02,-3.6,4.86,0.56,-4.75,5.61,8.93,22.8,-4.84,-1.77,9.99,4.27,2.59,4.88,-3.02,6.21,-12.04,-0.17,-10.81,2.15,14.01,-4.51,7.16,-2.95,-2.18,-0.38,-6.94,-6.73,10.66,7.46,-2.33,-1.76,4.28,-0.21,-5.17
200011,-10.76,-3.14,12.49,0.51,-2.49,4.44,4.2,4.07,-14.1,-5.27,0.17,4.07,0.76,-0.84,-0.48,-2.35,-15.66,-8.97,-9.3,-13.23,-0.83,3.05,9.24,-2.65,3.03,-15.53,-19.27,-24.77,-0.32,0.84,-6.71,-0.77,5.12,-5.14,-8.11
